transaction_id,sender_upi,receiver_upi,location,amount,device_type,time,label
TXN390,user390@upi,merchant390@upi,Bangalore,4215,tablet,18,0
TXN391,user391@upi,merchant391@upi,Mumbai,52794,emulator,0,1
TXN392,user392@upi,merchant392@upi,Hyderabad,15518,tablet,11,0
TXN393,user393@upi,merchant393@upi,Delhi,6645,desktop,9,0
TXN394,user394@upi,merchant394@upi,Mumbai,10218,desktop,12,0
TXN395,user395@upi,merchant395@upi,Bangalore,730,desktop,12,0
TXN396,user396@upi,merchant396@upi,Bangalore,117482,desktop,2,1
TXN397,user397@upi,merchant397@upi,Hyderabad,8229,desktop,13,0
TXN398,user398@upi,merchant398@upi,Bangalore,17082,desktop,21,0
TXN399,user399@upi,merchant399@upi,Chennai,1834,mobile,13,0
TXN400,user400@upi,merchant400@upi,Mumbai,13900,tablet,6,0
TXN401,user401@upi,merchant401@upi,Chennai,16863,mobile,12,0
TXN402,user402@upi,merchant402@upi,Hyderabad,16955,desktop,11,0
TXN403,user403@upi,merchant403@upi,Delhi,21,tablet,6,0
TXN404,user404@upi,merchant404@upi,Hyderabad,3628,mobile,9,0
TXN405,user405@upi,merchant405@upi,Delhi,10079,desktop,7,0
TXN406,user406@upi,merchant406@upi,Bangalore,17904,mobile,14,0
TXN407,user407@upi,merchant407@upi,Hyderabad,15146,mobile,7,0
TXN408,user408@upi,merchant408@upi,Bangalore,11863,desktop,19,0
TXN409,user409@upi,merchant409@upi,Chennai,4692,mobile,21,0
TXN410,user410@upi,merchant410@upi,Delhi,7139,tablet,16,0
TXN411,user411@upi,merchant411@upi,Delhi,9412,mobile,9,0
TXN412,user412@upi,merchant412@upi,Bangalore,12279,mobile,16,0
TXN413,user413@upi,merchant413@upi,Chennai,1252,mobile,21,0
TXN414,user414@upi,merchant414@upi,Mumbai,16684,mobile,8,0
TXN415,user415@upi,merchant415@upi,Chennai,4472,desktop,10,0
TXN416,user416@upi,merchant416@upi,Delhi,2901,desktop,11,0
TXN417,user417@upi,merchant417@upi,Bangalore,4573,tablet,9,0
TXN418,user418@upi,merchant418@upi,Chennai,2952,tablet,22,0
TXN419,user419@upi,merchant419@upi,Hyderabad,6180,desktop,18,0
TXN420,user420@upi,merchant420@upi,Chennai,2896,mobile,10,0
TXN421,user421@upi,merchant421@upi,Mumbai,11650,mobile,20,0
TXN422,user422@upi,merchant422@upi,Delhi,18837,tablet,7,0
TXN423,user423@upi,merchant423@upi,Chennai,6540,desktop,13,0
TXN424,user424@upi,merchant424@upi,Chennai,379,mobile,20,0
TXN425,user425@upi,merchant425@upi,Hyderabad,3898,tablet,10,0
TXN426,user426@upi,merchant426@upi,Chennai,11323,tablet,13,0
TXN427,user427@upi,merchant427@upi,Bangalore,19670,mobile,10,0
TXN428,user428@upi,merchant428@upi,Bangalore,3452,desktop,21,0
TXN429,user429@upi,merchant429@upi,Bangalore,4716,tablet,20,0
TXN430,user430@upi,merchant430@upi,Mumbai,16147,desktop,20,0
TXN431,user431@upi,merchant431@upi,Delhi,2479,mobile,12,0
TXN432,user432@upi,merchant432@upi,Delhi,848,mobile,13,0
TXN433,user433@upi,merchant433@upi,Delhi,53294,desktop,0,1
TXN434,user434@upi,merchant434@upi,Mumbai,5411,mobile,11,0
TXN435,user435@upi,merchant435@upi,Mumbai,12180,desktop,11,0
TXN436,user436@upi,merchant436@upi,Delhi,14779,desktop,13,0
TXN437,user437@upi,merchant437@upi,Mumbai,18852,desktop,17,0
TXN438,user438@upi,merchant438@upi,Bangalore,11285,mobile,22,0
TXN439,user439@upi,merchant439@upi,Hyderabad,6436,mobile,10,0
TXN440,user440@upi,merchant440@upi,Delhi,1584,mobile,10,0
TXN441,user441@upi,merchant441@upi,Chennai,7984,tablet,14,0
TXN442,user442@upi,merchant442@upi,Chennai,3154,desktop,12,0
TXN443,user443@upi,merchant443@upi,Bangalore,8200,desktop,19,0
TXN444,user444@upi,merchant444@upi,Bangalore,107192,emulator,3,1
TXN445,user445@upi,merchant445@upi,Chennai,4303,tablet,9,0
TXN446,user446@upi,merchant446@upi,Hyderabad,9138,mobile,10,0
TXN447,user447@upi,merchant447@upi,Bangalore,6823,desktop,17,0
TXN448,user448@upi,merchant448@upi,Chennai,4528,mobile,21,0
TXN449,user449@upi,merchant449@upi,Chennai,92431,emulator,0,1
TXN450,user450@upi,merchant450@upi,Delhi,9835,desktop,17,0
TXN451,user451@upi,merchant451@upi,Chennai,8873,tablet,8,0
TXN452,user452@upi,merchant452@upi,Hyderabad,10253,tablet,13,0
TXN453,user453@upi,merchant453@upi,Delhi,7747,desktop,22,0
TXN454,user454@upi,merchant454@upi,Bangalore,9250,desktop,22,0
TXN455,user455@upi,merchant455@upi,Bangalore,14491,mobile,8,0
TXN456,user456@upi,merchant456@upi,Bangalore,15111,mobile,12,0
TXN457,user457@upi,merchant457@upi,Delhi,12567,tablet,6,0
TXN458,user458@upi,merchant458@upi,Delhi,18987,desktop,22,0
TXN459,user459@upi,merchant459@upi,Delhi,10724,desktop,17,0
TXN460,user460@upi,merchant460@upi,Mumbai,15557,tablet,10,0
TXN461,user461@upi,merchant461@upi,Mumbai,12849,desktop,12,0
TXN462,user462@upi,merchant462@upi,Chennai,10763,mobile,6,0
TXN463,user463@upi,merchant463@upi,Hyderabad,17862,mobile,13,0
TXN464,user464@upi,merchant464@upi,Chennai,17334,desktop,12,0
TXN465,user465@upi,merchant465@upi,Hyderabad,816,desktop,13,0
TXN466,user466@upi,merchant466@upi,Bangalore,7621,tablet,10,0
TXN467,user467@upi,merchant467@upi,Delhi,4529,mobile,17,0
TXN468,user468@upi,merchant468@upi,Mumbai,354,desktop,19,0
TXN469,user469@upi,merchant469@upi,Mumbai,9071,mobile,12,0
TXN470,user470@upi,merchant470@upi,Chennai,1209,mobile,8,0
TXN471,user471@upi,merchant471@upi,Bangalore,4199,tablet,18,0
TXN472,user472@upi,merchant472@upi,Chennai,19664,desktop,7,0
TXN473,user473@upi,merchant473@upi,Mumbai,19403,mobile,13,0
TXN474,user474@upi,merchant474@upi,Hyderabad,10072,desktop,16,0
TXN475,user475@upi,merchant475@upi,Bangalore,15245,desktop,15,0
TXN476,user476@upi,merchant476@upi,Chennai,18809,mobile,7,0
TXN477,user477@upi,merchant477@upi,Delhi,17174,mobile,21,0
TXN478,user478@upi,merchant478@upi,Bangalore,11288,mobile,10,0
TXN479,user479@upi,merchant479@upi,Mumbai,17003,tablet,13,0
TXN480,user480@upi,merchant480@upi,Chennai,9168,mobile,19,0
TXN481,user481@upi,merchant481@upi,Mumbai,7458,mobile,6,0
TXN482,user482@upi,merchant482@upi,Bangalore,5374,tablet,21,0
TXN483,user483@upi,merchant483@upi,Hyderabad,10347,tablet,9,0
TXN484,user484@upi,merchant484@upi,Delhi,2177,mobile,19,0
TXN485,user485@upi,merchant485@upi,Mumbai,19016,desktop,15,0
TXN486,user486@upi,merchant486@upi,Chennai,76551,desktop,4,1
TXN487,user487@upi,merchant487@upi,Hyderabad,7309,mobile,19,0
TXN488,user488@upi,merchant488@upi,Hyderabad,1546,mobile,10,0
TXN489,user489@upi,merchant489@upi,Chennai,11872,mobile,15,0
TXN490,user490@upi,merchant490@upi,Chennai,12071,mobile,20,0
TXN491,user491@upi,merchant491@upi,Bangalore,6847,mobile,7,0
TXN492,user492@upi,merchant492@upi,Mumbai,12302,mobile,7,0
TXN493,user493@upi,merchant493@upi,Chennai,17522,mobile,15,0
TXN494,user494@upi,merchant494@upi,Mumbai,13219,tablet,18,0
TXN495,user495@upi,merchant495@upi,Hyderabad,1256,desktop,22,0
TXN496,user496@upi,merchant496@upi,Chennai,601,tablet,22,0
TXN497,user497@upi,merchant497@upi,Mumbai,78134,desktop,3,1
TXN498,user498@upi,merchant498@upi,Delhi,8142,mobile,15,0
TXN499,user499@upi,merchant499@upi,Mumbai,1593,mobile,22,0
TXN500,user500@upi,merchant500@upi,Bangalore,15397,tablet,8,0
TXN501,user501@upi,merchant501@upi,Chennai,50347,desktop,3,1
TXN502,user502@upi,merchant502@upi,Chennai,16165,tablet,20,0
TXN503,user503@upi,merchant503@upi,Hyderabad,4794,tablet,7,0
TXN504,user504@upi,merchant504@upi,Delhi,17563,mobile,15,0
TXN505,user505@upi,merchant505@upi,Chennai,234,desktop,6,0
TXN506,user506@upi,merchant506@upi,Chennai,13137,desktop,12,0
TXN507,user507@upi,merchant507@upi,Bangalore,579,mobile,16,0
TXN508,user508@upi,merchant508@upi,Chennai,7011,mobile,6,0
TXN509,user509@upi,merchant509@upi,Hyderabad,16625,desktop,18,0
TXN510,user510@upi,merchant510@upi,Delhi,618,desktop,22,0
TXN511,user511@upi,merchant511@upi,Chennai,6731,tablet,22,0
TXN512,user512@upi,merchant512@upi,Bangalore,798,mobile,21,0
TXN513,user513@upi,merchant513@upi,Delhi,6605,tablet,11,0
TXN514,user514@upi,merchant514@upi,Delhi,19025,tablet,21,0
TXN515,user515@upi,merchant515@upi,Chennai,3972,mobile,17,0
TXN516,user516@upi,merchant516@upi,Chennai,48934,desktop,3,1
TXN517,user517@upi,merchant517@upi,Mumbai,12313,tablet,17,0
TXN518,user518@upi,merchant518@upi,Hyderabad,3752,tablet,16,0
TXN519,user519@upi,merchant519@upi,Hyderabad,9465,desktop,19,0
TXN520,user520@upi,merchant520@upi,Bangalore,4444,tablet,12,0
TXN521,user521@upi,merchant521@upi,Hyderabad,9906,tablet,12,0
TXN522,user522@upi,merchant522@upi,Mumbai,3400,tablet,6,0
TXN523,user523@upi,merchant523@upi,Chennai,1333,mobile,7,0
TXN524,user524@upi,merchant524@upi,Delhi,10404,mobile,16,0
TXN525,user525@upi,merchant525@upi,Bangalore,10961,tablet,22,0
TXN526,user526@upi,merchant526@upi,Bangalore,14643,mobile,13,0
TXN527,user527@upi,merchant527@upi,Chennai,12476,tablet,13,0
TXN528,user528@upi,merchant528@upi,Bangalore,10700,desktop,9,0
TXN529,user529@upi,merchant529@upi,Delhi,18517,desktop,11,0
TXN530,user530@upi,merchant530@upi,Hyderabad,14375,mobile,10,0
TXN531,user531@upi,merchant531@upi,Hyderabad,11968,mobile,16,0
TXN532,user532@upi,merchant532@upi,Bangalore,7915,mobile,18,0
TXN533,user533@upi,merchant533@upi,Mumbai,5910,desktop,10,0
TXN534,user534@upi,merchant534@upi,Chennai,18837,tablet,9,0
TXN535,user535@upi,merchant535@upi,Hyderabad,15464,desktop,13,0
TXN536,user536@upi,merchant536@upi,Mumbai,16385,tablet,17,0
TXN537,user537@upi,merchant537@upi,Mumbai,11213,mobile,17,0
TXN538,user538@upi,merchant538@upi,Chennai,11985,desktop,18,0
TXN539,user539@upi,merchant539@upi,Hyderabad,2969,desktop,9,0
TXN540,user540@upi,merchant540@upi,Bangalore,8498,mobile,22,0
TXN541,user541@upi,merchant541@upi,Mumbai,16589,desktop,22,0
TXN542,user542@upi,merchant542@upi,Delhi,12217,mobile,15,0
TXN543,user543@upi,merchant543@upi,Mumbai,19657,desktop,12,0
TXN544,user544@upi,merchant544@upi,Chennai,3219,desktop,10,0
TXN545,user545@upi,merchant545@upi,Chennai,2167,tablet,11,0
TXN546,user546@upi,merchant546@upi,Hyderabad,78572,desktop,2,1
TXN547,user547@upi,merchant547@upi,Mumbai,6632,tablet,6,0
TXN548,user548@upi,merchant548@upi,Mumbai,11470,tablet,7,0
TXN549,user549@upi,merchant549@upi,Hyderabad,1348,mobile,9,0
TXN550,user550@upi,merchant550@upi,Mumbai,345,tablet,16,0
TXN551,user551@upi,merchant551@upi,Delhi,10449,mobile,7,0
TXN552,user552@upi,merchant552@upi,Bangalore,3616,desktop,16,0
TXN553,user553@upi,merchant553@upi,Chennai,16812,desktop,17,0
TXN554,user554@upi,merchant554@upi,Chennai,17830,mobile,16,0
TXN555,user555@upi,merchant555@upi,Chennai,8774,mobile,10,0
TXN556,user556@upi,merchant556@upi,Bangalore,16094,mobile,21,0
TXN557,user557@upi,merchant557@upi,Delhi,8836,desktop,13,0
TXN558,user558@upi,merchant558@upi,Delhi,2630,desktop,13,0
TXN559,user559@upi,merchant559@upi,Delhi,13982,mobile,13,0
TXN560,user560@upi,merchant560@upi,Mumbai,7016,mobile,15,0
TXN561,user561@upi,merchant561@upi,Bangalore,10872,tablet,8,0
TXN562,user562@upi,merchant562@upi,Hyderabad,16500,tablet,22,0
TXN563,user563@upi,merchant563@upi,Delhi,8887,desktop,8,0
TXN564,user564@upi,merchant564@upi,Hyderabad,19529,tablet,14,0
TXN565,user565@upi,merchant565@upi,Delhi,4060,tablet,17,0
TXN566,user566@upi,merchant566@upi,Bangalore,4570,tablet,13,0
TXN567,user567@upi,merchant567@upi,Bangalore,90115,desktop,2,1
TXN568,user568@upi,merchant568@upi,Bangalore,7288,tablet,10,0
TXN569,user569@upi,merchant569@upi,Hyderabad,699,desktop,15,0
TXN570,user570@upi,merchant570@upi,Bangalore,8257,mobile,6,0
TXN571,user571@upi,merchant571@upi,Delhi,6254,desktop,17,0
TXN572,user572@upi,merchant572@upi,Mumbai,7228,desktop,8,0
TXN573,user573@upi,merchant573@upi,Chennai,7839,mobile,10,0
TXN574,user574@upi,merchant574@upi,Chennai,10207,desktop,9,0
TXN575,user575@upi,merchant575@upi,Chennai,6916,mobile,19,0
TXN576,user576@upi,merchant576@upi,Hyderabad,8667,desktop,12,0
TXN577,user577@upi,merchant577@upi,Chennai,13522,desktop,11,0
TXN578,user578@upi,merchant578@upi,Bangalore,2413,desktop,21,0
TXN579,user579@upi,merchant579@upi,Chennai,19139,desktop,9,0
TXN580,user580@upi,merchant580@upi,Delhi,53511,emulator,2,1
TXN581,user581@upi,merchant581@upi,Mumbai,10652,mobile,12,0
TXN582,user582@upi,merchant582@upi,Chennai,18287,mobile,8,0
TXN583,user583@upi,merchant583@upi,Delhi,262,mobile,7,0
TXN584,user584@upi,merchant584@upi,Delhi,8544,mobile,11,0
TXN585,user585@upi,merchant585@upi,Mumbai,5244,desktop,11,0
TXN586,user586@upi,merchant586@upi,Mumbai,18699,mobile,20,0
TXN587,user587@upi,merchant587@upi,Chennai,4427,desktop,8,0
TXN588,user588@upi,merchant588@upi,Delhi,5587,mobile,15,0
TXN589,user589@upi,merchant589@upi,Hyderabad,10757,mobile,13,0
TXN590,user590@upi,merchant590@upi,Bangalore,16457,mobile,12,0
TXN591,user591@upi,merchant591@upi,Hyderabad,18580,tablet,16,0
TXN592,user592@upi,merchant592@upi,Hyderabad,16576,desktop,14,0
TXN593,user593@upi,merchant593@upi,Chennai,1893,desktop,22,0
TXN594,user594@upi,merchant594@upi,Mumbai,9473,mobile,6,0
TXN595,user595@upi,merchant595@upi,Mumbai,107042,desktop,3,1
TXN596,user596@upi,merchant596@upi,Bangalore,466,tablet,8,0
TXN597,user597@upi,merchant597@upi,Hyderabad,13069,desktop,10,0
TXN598,user598@upi,merchant598@upi,Bangalore,17949,desktop,6,0
TXN599,user599@upi,merchant599@upi,Mumbai,89700,desktop,2,1
TXN600,user600@upi,merchant600@upi,Chennai,7662,mobile,21,0
TXN601,user601@upi,merchant601@upi,Delhi,18722,mobile,21,0
TXN602,user602@upi,merchant602@upi,Bangalore,6908,desktop,18,0
TXN603,user603@upi,merchant603@upi,Bangalore,2552,tablet,9,0
TXN604,user604@upi,merchant604@upi,Bangalore,7201,tablet,19,0
TXN605,user605@upi,merchant605@upi,Chennai,8899,desktop,14,0
TXN606,user606@upi,merchant606@upi,Bangalore,18624,tablet,10,0
TXN607,user607@upi,merchant607@upi,Bangalore,19953,tablet,10,0
TXN608,user608@upi,merchant608@upi,Bangalore,90,tablet,10,0
TXN609,user609@upi,merchant609@upi,Delhi,11561,mobile,7,0
TXN610,user610@upi,merchant610@upi,Delhi,2945,mobile,18,0
TXN611,user611@upi,merchant611@upi,Hyderabad,16372,tablet,19,0
TXN612,user612@upi,merchant612@upi,Bangalore,4548,tablet,15,0
TXN613,user613@upi,merchant613@upi,Mumbai,12528,desktop,21,0
TXN614,user614@upi,merchant614@upi,Delhi,19226,tablet,21,0
TXN615,user615@upi,merchant615@upi,Bangalore,6642,desktop,21,0
TXN616,user616@upi,merchant616@upi,Delhi,184,mobile,14,0
TXN617,user617@upi,merchant617@upi,Bangalore,5483,tablet,14,0
TXN618,user618@upi,merchant618@upi,Chennai,11139,tablet,20,0
TXN619,user619@upi,merchant619@upi,Delhi,5457,desktop,18,0
TXN620,user620@upi,merchant620@upi,Delhi,18709,mobile,21,0
TXN621,user621@upi,merchant621@upi,Hyderabad,8873,desktop,15,0
TXN622,user622@upi,merchant622@upi,Mumbai,8438,desktop,14,0
TXN623,user623@upi,merchant623@upi,Mumbai,5198,tablet,12,0
TXN624,user624@upi,merchant624@upi,Bangalore,40099,emulator,2,1
TXN625,user625@upi,merchant625@upi,Delhi,83745,emulator,23,1
TXN626,user626@upi,merchant626@upi,Bangalore,40588,desktop,0,1
TXN627,user627@upi,merchant627@upi,Hyderabad,18652,tablet,14,0
TXN628,user628@upi,merchant628@upi,Chennai,14107,desktop,18,0
TXN629,user629@upi,merchant629@upi,Bangalore,17115,mobile,14,0
TXN630,user630@upi,merchant630@upi,Bangalore,56512,desktop,23,1
TXN631,user631@upi,merchant631@upi,Chennai,8202,mobile,14,0
TXN632,user632@upi,merchant632@upi,Bangalore,13587,desktop,8,0
TXN633,user633@upi,merchant633@upi,Chennai,1021,tablet,14,0
TXN634,user634@upi,merchant634@upi,Chennai,4489,mobile,20,0
TXN635,user635@upi,merchant635@upi,Chennai,17101,desktop,18,0
TXN636,user636@upi,merchant636@upi,Bangalore,99555,emulator,2,1
TXN637,user637@upi,merchant637@upi,Chennai,12663,mobile,6,0
TXN638,user638@upi,merchant638@upi,Chennai,119261,emulator,23,1
TXN639,user639@upi,merchant639@upi,Chennai,11542,desktop,19,0
TXN640,user640@upi,merchant640@upi,Bangalore,19266,tablet,20,0
TXN641,user641@upi,merchant641@upi,Hyderabad,19000,mobile,8,0
TXN642,user642@upi,merchant642@upi,Delhi,15440,mobile,22,0
TXN643,user643@upi,merchant643@upi,Mumbai,14702,mobile,13,0
TXN644,user644@upi,merchant644@upi,Hyderabad,1852,tablet,16,0
TXN645,user645@upi,merchant645@upi,Bangalore,17345,tablet,8,0
TXN646,user646@upi,merchant646@upi,Mumbai,15971,tablet,6,0
TXN647,user647@upi,merchant647@upi,Hyderabad,15370,tablet,7,0
TXN648,user648@upi,merchant648@upi,Mumbai,9430,mobile,10,0
TXN649,user649@upi,merchant649@upi,Hyderabad,35050,emulator,2,1
TXN650,user650@upi,merchant650@upi,Mumbai,12744,mobile,12,0
TXN651,user651@upi,merchant651@upi,Chennai,11221,tablet,9,0
TXN652,user652@upi,merchant652@upi,Bangalore,5920,tablet,9,0
TXN653,user653@upi,merchant653@upi,Chennai,10221,tablet,20,0
TXN654,user654@upi,merchant654@upi,Bangalore,10003,mobile,20,0
TXN655,user655@upi,merchant655@upi,Bangalore,15976,tablet,6,0
TXN656,user656@upi,merchant656@upi,Bangalore,16375,mobile,6,0
TXN657,user657@upi,merchant657@upi,Chennai,6838,mobile,10,0
TXN658,user658@upi,merchant658@upi,Bangalore,78352,desktop,1,1
TXN659,user659@upi,merchant659@upi,Bangalore,597,desktop,9,0
TXN660,user660@upi,merchant660@upi,Mumbai,3403,mobile,19,0
TXN661,user661@upi,merchant661@upi,Mumbai,8610,mobile,6,0
TXN662,user662@upi,merchant662@upi,Chennai,10311,mobile,19,0
TXN663,user663@upi,merchant663@upi,Bangalore,17770,desktop,12,0
TXN664,user664@upi,merchant664@upi,Bangalore,10363,mobile,11,0
TXN665,user665@upi,merchant665@upi,Bangalore,60536,desktop,1,1
TXN666,user666@upi,merchant666@upi,Hyderabad,246,desktop,15,0
TXN667,user667@upi,merchant667@upi,Mumbai,8138,desktop,14,0
TXN668,user668@upi,merchant668@upi,Hyderabad,13935,mobile,8,0
TXN669,user669@upi,merchant669@upi,Mumbai,3368,tablet,22,0
TXN670,user670@upi,merchant670@upi,Bangalore,6695,mobile,17,0
TXN671,user671@upi,merchant671@upi,Chennai,7772,desktop,13,0
TXN672,user672@upi,merchant672@upi,Bangalore,10515,tablet,8,0
TXN673,user673@upi,merchant673@upi,Chennai,14553,tablet,12,0
TXN674,user674@upi,merchant674@upi,Hyderabad,15572,desktop,8,0
TXN675,user675@upi,merchant675@upi,Bangalore,15288,tablet,15,0
TXN676,user676@upi,merchant676@upi,Chennai,6249,desktop,16,0
TXN677,user677@upi,merchant677@upi,Chennai,10779,mobile,10,0
TXN678,user678@upi,merchant678@upi,Delhi,18175,desktop,17,0
TXN679,user679@upi,merchant679@upi,Delhi,10341,desktop,10,0
TXN680,user680@upi,merchant680@upi,Delhi,6331,desktop,16,0
TXN681,user681@upi,merchant681@upi,Hyderabad,116937,emulator,3,1
TXN682,user682@upi,merchant682@upi,Delhi,112803,desktop,1,1
TXN683,user683@upi,merchant683@upi,Chennai,17852,mobile,10,0
TXN684,user684@upi,merchant684@upi,Chennai,6798,mobile,14,0
TXN685,user685@upi,merchant685@upi,Bangalore,87316,desktop,3,1
TXN686,user686@upi,merchant686@upi,Chennai,94781,emulator,23,1
TXN687,user687@upi,merchant687@upi,Hyderabad,19496,desktop,8,0
TXN688,user688@upi,merchant688@upi,Chennai,17656,tablet,13,0
TXN689,user689@upi,merchant689@upi,Chennai,97555,desktop,3,1
TXN690,user690@upi,merchant690@upi,Chennai,2760,desktop,15,0
TXN691,user691@upi,merchant691@upi,Bangalore,4704,mobile,11,0
TXN692,user692@upi,merchant692@upi,Mumbai,6203,mobile,16,0
TXN693,user693@upi,merchant693@upi,Chennai,10723,desktop,9,0
TXN694,user694@upi,merchant694@upi,Mumbai,16985,mobile,22,0
TXN695,user695@upi,merchant695@upi,Delhi,8031,mobile,9,0
TXN696,user696@upi,merchant696@upi,Mumbai,4407,desktop,16,0
TXN697,user697@upi,merchant697@upi,Chennai,18766,desktop,21,0
TXN698,user698@upi,merchant698@upi,Chennai,11220,tablet,8,0
TXN699,user699@upi,merchant699@upi,Mumbai,31968,desktop,0,1
TXN700,user700@upi,merchant700@upi,Chennai,4414,tablet,14,0
TXN701,user701@upi,merchant701@upi,Delhi,13113,mobile,11,0
TXN702,user702@upi,merchant702@upi,Mumbai,9435,desktop,20,0
TXN703,user703@upi,merchant703@upi,Delhi,16441,desktop,8,0
TXN704,user704@upi,merchant704@upi,Mumbai,11936,desktop,18,0
TXN705,user705@upi,merchant705@upi,Mumbai,7386,tablet,16,0
TXN706,user706@upi,merchant706@upi,Bangalore,11224,mobile,20,0
TXN707,user707@upi,merchant707@upi,Delhi,17562,desktop,15,0
TXN708,user708@upi,merchant708@upi,Mumbai,49291,emulator,4,1
TXN709,user709@upi,merchant709@upi,Mumbai,14348,mobile,11,0
TXN710,user710@upi,merchant710@upi,Bangalore,18494,tablet,17,0
TXN711,user711@upi,merchant711@upi,Bangalore,12695,desktop,7,0
TXN712,user712@upi,merchant712@upi,Delhi,15513,tablet,7,0
TXN713,user713@upi,merchant713@upi,Bangalore,85604,emulator,4,1
TXN714,user714@upi,merchant714@upi,Bangalore,9346,mobile,16,0
TXN715,user715@upi,merchant715@upi,Mumbai,18941,mobile,17,0
TXN716,user716@upi,merchant716@upi,Hyderabad,79260,desktop,3,1
TXN717,user717@upi,merchant717@upi,Hyderabad,4186,desktop,8,0
TXN718,user718@upi,merchant718@upi,Chennai,19790,desktop,15,0
TXN719,user719@upi,merchant719@upi,Bangalore,12603,tablet,11,0
TXN720,user720@upi,merchant720@upi,Hyderabad,10678,tablet,15,0
TXN721,user721@upi,merchant721@upi,Chennai,2036,desktop,19,0
TXN722,user722@upi,merchant722@upi,Delhi,11898,desktop,12,0
TXN723,user723@upi,merchant723@upi,Hyderabad,14421,tablet,20,0
TXN724,user724@upi,merchant724@upi,Bangalore,12790,mobile,10,0
TXN725,user725@upi,merchant725@upi,Hyderabad,2868,tablet,15,0
TXN726,user726@upi,merchant726@upi,Delhi,2652,tablet,15,0
TXN727,user727@upi,merchant727@upi,Delhi,48358,desktop,4,1
TXN728,user728@upi,merchant728@upi,Bangalore,12631,mobile,20,0
TXN729,user729@upi,merchant729@upi,Bangalore,6971,desktop,22,0
TXN730,user730@upi,merchant730@upi,Mumbai,18427,mobile,8,0
TXN731,user731@upi,merchant731@upi,Hyderabad,18883,desktop,18,0
TXN732,user732@upi,merchant732@upi,Hyderabad,19120,tablet,7,0
TXN733,user733@upi,merchant733@upi,Mumbai,15546,tablet,17,0
TXN734,user734@upi,merchant734@upi,Hyderabad,5655,tablet,8,0
TXN735,user735@upi,merchant735@upi,Chennai,3595,desktop,19,0
TXN736,user736@upi,merchant736@upi,Chennai,16289,mobile,15,0
TXN737,user737@upi,merchant737@upi,Mumbai,3448,tablet,14,0
TXN738,user738@upi,merchant738@upi,Delhi,3955,desktop,17,0
TXN739,user739@upi,merchant739@upi,Mumbai,1772,mobile,20,0
TXN740,user740@upi,merchant740@upi,Chennai,8249,mobile,19,0
TXN741,user741@upi,merchant741@upi,Mumbai,99604,desktop,0,1
TXN742,user742@upi,merchant742@upi,Bangalore,63209,emulator,0,1
TXN743,user743@upi,merchant743@upi,Bangalore,6599,mobile,16,0
TXN744,user744@upi,merchant744@upi,Bangalore,8501,mobile,17,0
